"name","ticker","country","listed","exchange","cik","formerly_names","current_name","original_names"
"SCYNEXIS","SCYX","United States",True,"NASDAQ","0001178253","","SCYNEXIS INC","Scynexis, Inc."
"SELLAS Life Sciences Group","SLS","United States",True,"NASDAQ","0001390478","Galena Biopharma, Inc.||RXI PHARMACEUTICALS CORP||GALENA BIOPHARMA, INC.","SELLAS Life Sciences Group, Inc.","Sellas Life Sciences Group"
"SEQUENOM INC","SQNM",NULL,False,"NASDAQ","0001076481","","SEQUENOM INC","Sequenom, Inc."
"SI-BONE","SIBN","United States",True,"NASDAQ","0001459839","SI-Bone Inc.","SI-BONE, Inc.","SI-BONE, Inc."
"SIGA Technologies","SIGA","United States",True,"NASDAQ","0001010086","SIGA PHARMACEUTICALS INC","SIGA TECHNOLOGIES INC","SIGA Technologies"
"SINOVAC BIOTECH LTD","SVA",NULL,False,"NASDAQ","0001084201","NET FORCE SYSTEMS INC","SINOVAC BIOTECH LTD","Sinovac (Dalian) Vaccine Technology Co., Ltd."
"SPECTRANETICS CORP","SPNC",NULL,False,"NASDAQ","0000789132","SPECTRANETICS CORPORATION","SPECTRANETICS CORP","Spectranetics Corporation"
"SPHERIX INC","SPEX",NULL,False,"NASDAQ","0000012239","SPHERIX INC||BIOSPHERICS INC","AIkido Pharma Inc.","Spherix Incorporated"
"SQZ Biotechnologies Company","SQZ","United States",True,"NYSE","0001604477","","SQZ Biotechnologies Co","SQZ Biotechnologies"
"STAAR Surgical Company","STAA","United States",True,"NASDAQ","0000718937","STAAR SURGICAL COMPANY","STAAR SURGICAL CO","Staar Surgical Company"
"STEMCELLS INC","STEM","United States",True,"NYSE","0000883975","STEMCELLS INC||CYTOTHERAPEUTICS INC/DE","Microbot Medical Inc.","StemCells, Inc."
"STEMLINE THERAPEUTICS INC","STML",NULL,False,"NASDAQ","0001264587","","STEMLINE THERAPEUTICS INC","Stemline Therapeutics, Inc."
"SUNESIS PHARMACEUTICALS INC","SNSS",NULL,False,"NASDAQ","0001061027","SUNESIS PHARMACEUTICALS INC","Viracta Therapeutics, Inc.","Sunesis Pharmaceuticals"
"SYNTA PHARMACEUTICALS CORP","SNTA",NULL,False,"NASDAQ","0001157601","SYNTA PHARMACEUTICALS CORP","MADRIGAL PHARMACEUTICALS, INC.","Synta Pharmaceuticals Corp."
"Sage Therapeutics","SAGE","United States",True,"NASDAQ","0001597553","","Sage Therapeutics, Inc.","Sage Therapeutics"
"Sagent Pharmaceuticals","SGNT",NULL,False,"NASDAQ","0001369786","Sagent Holding Co.||NHS PHARMACEUTICALS","Sagent Pharmaceuticals, Inc.","Sagent Pharmaceuticals Inc."
"Salarius Pharmaceuticals","SLRX","United States",True,"NASDAQ","0001615219","Flex Pharma, Inc.","Salarius Pharmaceuticals, Inc.","Salarius Pharmaceuticals, LLC"
"Sangamo Therapeutics","SGMO","United States",True,"NASDAQ","0001001233","SANGAMO BIOSCIENCES INC","SANGAMO THERAPEUTICS, INC","Sangamo Therapeutics"
"Sanofi","SNY","France",True,"NASDAQ","0001121404","SANOFI-AVENTIS||SANOFI SYNTHELABO SA","Sanofi","Sanofi"
"Sarepta Therapeutics","SRPT","United States",True,"NASDAQ","0000873303","ANTIVIRALS INC||AVI BIOPHARMA INC","Sarepta Therapeutics, Inc.","Sarepta Therapeutics, Inc."
"Satsuma Pharmaceuticals","STSA","United States",True,"NASDAQ","0001692830","","Satsuma Pharmaceuticals, Inc.","Satsuma Pharmaceuticals, Inc."
"Savara","SVRA","United States",True,"NASDAQ","0001160308","ADVENTRX PHARMACEUTICALS INC||Mast Therapeutics, Inc.||BIOKEYS PHARMACEUTICALS INC","Savara Inc","Savara Inc."
"Scholar Rock Holding Corporation","SRRK","United States",True,"NASDAQ","0001727196","","Scholar Rock Holding Corp","Scholar Rock, Inc."
"SciSparc","SPRC","Israel",True,"NASDAQ","0001611746","SciSparc Ltd./ADR||Therapix Biosciences Ltd.","SciSparc Ltd.","SciSparc"
"SeaSpine Holdings Corporation","SPNE","United States",True,"NASDAQ","0001637761","","SeaSpine Holdings Corp","SeaSpine, Inc."
"Seagen","SGEN","United States",True,"NASDAQ","0001060736","SEATTLE GENETICS INC /WA","Seagen Inc.","Seagen Inc."
"Second Sight Medical Products","EYES","United States",True,"NASDAQ","0001266806","SECOUND SIGHT MEDICAL PRODUCTS INC","SECOND SIGHT MEDICAL PRODUCTS INC","Second Sight Medical Products"
"Seelos Therapeutics","SEEL","United States",True,"NASDAQ","0001017491","NEXMED INC||APRICUS BIOSCIENCES, INC.","SEELOS THERAPEUTICS, INC.","Seelos Therapeutics, Inc."
"Selecta Biosciences","SELB","United States",True,"NASDAQ","0001453687","","SELECTA BIOSCIENCES INC","Selecta Biosciences, Inc."
"Semler Scientific","SMLR","United States",True,"NASDAQ","0001554859","","Semler Scientific, Inc.","Semler Scientific"
"Sensei Biotherapeutics","SNSE","United States",True,"NASDAQ","0001829802","","Sensei Biotherapeutics, Inc.","Sensei Biotherapeutics, Inc."
"Senseonics Holdings","SENS","United States",True,"AMEX","0001616543","ASN Technologies, Inc.","Senseonics Holdings, Inc.","Senseonics, Inc."
"Sensus Healthcare","SRTS","United States",True,"NASDAQ","0001494891","Sensus Healthcare, LLC","Sensus Healthcare, Inc.","Sensus Healthcare"
"Sera Prognostics","SERA","United States",True,"NASDAQ","0001534969","","SERA PROGNOSTICS, INC.","Sera Prognostics, Inc."
"Seres Therapeutics","MCRB","United States",True,"NASDAQ","0001609809","Seres Health, Inc.","Seres Therapeutics, Inc.","Seres Therapeutics, Inc."
"Shattuck Labs","STTK","United States",True,"NASDAQ","0001680367","","Shattuck Labs, Inc.","Shattuck Labs, Inc."
"ShockWave Medical","SWAV","United States",True,"NASDAQ","0001642545","","Shockwave Medical, Inc.","Shockwave Medical, Inc."
"Sienna Biopharmaceuticals","SNNA",NULL,False,"NASDAQ","0001656328","Sienna Labs, Inc.","Sienna Biopharmaceuticals, Inc.","Sienna Labs"
"Sienna Labs","SNNA",NULL,False,"NASDAQ","0001656328","Sienna Labs, Inc.","Sienna Biopharmaceuticals, Inc.","Sienna Labs"
"Sientra","SIEN","United States",True,"NASDAQ","0001551693","","Sientra, Inc.","Sientra, Inc."
"Sierra Oncology","SRRA","Canada",True,"NASDAQ","0001290149","ProNAi Therapeutics Inc","Sierra Oncology, Inc.","Sierra Oncology, Inc."
"Sight Sciences","SGHT","United States",True,"NASDAQ","0001531177","","Sight Sciences, Inc.","Sight Sciences, Inc."
"Sigilon Therapeutics","SGTX","United States",True,"NASDAQ","0001821323","","Sigilon Therapeutics, Inc.","Sigilon Therapeutics, Inc."
"Silence Therapeutics","SLN","United Kingdom",True,"NASDAQ","0001479615","","Silence Therapeutics plc","Silence Therapeutics plc"
"Silk Road Medical","SILK","United States",True,"NASDAQ","0001397702","","Silk Road Medical Inc","Silk Road Medical"
"Silverback Therapeutics","SBTX","United States",True,"NASDAQ","0001671858","","Silverback Therapeutics, Inc.","Silverback Therapeutics"
"Sio Gene Therapies","SIOX","United Kingdom",True,"NASDAQ","0001636050","Roivant Neurosciences Ltd.||Axovant Gene Therapies Ltd.||Axovant Sciences Ltd.","Sio Gene Therapies Inc.","Sio Gene Therapies"
"Smith & Nephew SNATS","SNN","United Kingdom",True,"NYSE","0000845982","","SMITH & NEPHEW PLC","Smith & Nephew, Inc."
"Sol-Gel Technologies","SLGL","Israel",True,"NASDAQ","0001684693","","Sol-Gel Technologies Ltd.","Sol-Gel Technologies, Ltd."
"Soleno Therapeutics","SLNO","United States",True,"NASDAQ","0001484565","Capnia, Inc.","SOLENO THERAPEUTICS INC","Soleno Therapeutics, Inc."
"Solid Biosciences","SLDB","United States",True,"NASDAQ","0001707502","Solid Biosciences, LLC","Solid Biosciences Inc.","Solid Biosciences, LLC"
"Soligenix","SNGX","United States",True,"NASDAQ","0000812796","IMMUNOTHERAPEUTICS INC||DOR BIOPHARMA INC||ENDOREX CORP","SOLIGENIX, INC.","Soligenix"
"Soliton","SOLY",NULL,False,"NASDAQ","0001548187","","Soliton, Inc.","Soliton"
"SomaLogic","SLGC","United States",True,"NASDAQ","0001837412","CM Life Sciences II Inc.","SomaLogic, Inc.","SomaLogic, Inc."
"Sonendo","SONX","",True,"NYSE","0001407973","Dentatek CORP","Sonendo, Inc.","Sonendo, Inc."
"Sorrento Therapeutics","SRNE","United States",True,"NASDAQ","0000850261","QUIKBYTE SOFTWARE INC","Sorrento Therapeutics, Inc.","Sorrento Therapeutics, Inc."
"Spark Therapeutics","ONCE",NULL,False,"NASDAQ","0001609351","","Spark Therapeutics, Inc.","Spark Therapeutics"
"Spectrum Pharmaceuticals","SPPI","United States",True,"NASDAQ","0000831547","NEOTHERAPEUTICS INC","SPECTRUM PHARMACEUTICALS INC","Spectrum Pharmaceuticals, Inc"
"Spero Therapeutics","SPRO","United States",True,"NASDAQ","0001701108","Spero Therapeutics, LLC","Spero Therapeutics, Inc.","Spero Therapeutics"
"Spinal Elements Holdings","SPEL",NULL,False,"NASDAQ","0001808945","","Spinal Elements Holdings, Inc.","Spinal Elements"
"Spire Global","SPIR","",True,"NYSE","0001816017","NavSight Holdings, Inc.","Spire Global, Inc.","Spire, Inc."
"SpringWorks Therapeutics","SWTX","United States",True,"NASDAQ","0001773427","","SpringWorks Therapeutics, Inc.","SpringWorks Therapeutics, Inc."
"Spruce Biosciences","SPRB","United States",True,"NASDAQ","0001683553","","SPRUCE BIOSCIENCES, INC.","Spruce Biosciences"
"Statera Biopharma","STAB",NULL,True,"NASDAQ","0001318641","Cytocom, Inc.||CLEVELAND BIOLABS INC","Statera Biopharma, Inc.","Cytocom, Inc.;Cleveland BioLabs"
"Stealth BioTherapeutics Corp.","MITO","United States",True,"NASDAQ","0001696396","","Stealth BioTherapeutics Corp","Stealth BioTherapeutics Inc."
"Stereotaxis","STXS","United States",True,"AMEX","0001289340","","Stereotaxis, Inc.","Stereotaxis"
"Stoke Therapeutics","STOK","United States",True,"NASDAQ","0001623526","ASOthera Pharmaceuticals, Inc.","Stoke Therapeutics, Inc.","Stoke Therapeutics, Inc"
"Summit Therapeutics","SMMT","United Kingdom",True,"NASDAQ","0001599298","Summit Therapeutics plc||Summit Corp plc","Summit Therapeutics Inc.","Summit Therapeutics"
"Supernus Pharmaceuticals","SUPN","United States",True,"NASDAQ","0001356576","SUPERNUS PHARMACEUTICALS INC","SUPERNUS PHARMACEUTICALS, INC.","Supernus Pharmaceuticals, Inc."
"Surface Oncology","SURF","United States",True,"NASDAQ","0001718108","","Surface Oncology, Inc.","Surface Oncology"
"Surmodics","SRDX","United States",True,"NASDAQ","0000924717","","SURMODICS INC","SurModics, Inc."
"Sutro Biopharma","STRO","United States",True,"NASDAQ","0001382101","Fundamental Applied Biology Inc||SUTRO BIOPHARMA INC","SUTRO BIOPHARMA, INC.","Sutro Biopharma, Inc."
"Syndax Pharmaceuticals","SNDX","United States",True,"NASDAQ","0001395937","","Syndax Pharmaceuticals Inc","Syndax Pharmaceuticals"
"Syneos Health","SYNH","United States",True,"NASDAQ","0001610950","INC Research Holdings, Inc.","Syneos Health, Inc.","Syneos Health"
"Syneron Medical","ELOS",NULL,False,"NASDAQ","0001291361","","Syneron Medical Ltd.","Syneron Medical"
"Synlogic","SYBX","United States",True,"NASDAQ","0001527599","Mirna Therapeutics, Inc.","SYNLOGIC, INC.","Synlogic"
"Synthetic Biologics","SYN","United States",True,"AMEX","0000894158","ADEONA PHARMACEUTICALS, INC.||PIPEX PHARMACEUTICALS, INC.||SHEFFIELD MEDICAL TECHNOLOGIES INC||SHEFFIELD PHARMACEUTICALS INC","Synthetic Biologics, Inc.","Synthetic Biologics Inc."
"Syros Pharmaceuticals","SYRS","United States",True,"NASDAQ","0001556263","LS22, Inc.","Syros Pharmaceuticals, Inc.","Syros Pharmaceuticals"
"T2 Biosystems","TTOO","United States",True,"NASDAQ","0001492674","","T2 Biosystems, Inc.","T2 Biosystems"
"TAMIR BIOTECHNOLOGY","ACEL","United States",True,"NYSE","0000708717","ALFACELL CORP||Tamir Biotechnology, Inc.","TAMIR BIOTECHNOLOGY, INC.","Tamir Biotechnology, Inc."
"TARGETED GENETICS CORP /WA/","TGEN","United States",False,"NASDAQ","0000921114","TARGETED GENETICS CORP /WA/||AmpliPhi Biosciences Corp","Armata Pharmaceuticals, Inc.","Targeted Genetics Corporation"
"TC BioPharm","TCBP","United Kingdom",False,"NASDAQ","0001872812","TC BioPharm (Holdings) Ltd","TC BioPharm (Holdings) plc","TC Biopharm"
"TCR2 Therapeutics","TCRR","United States",True,"NASDAQ","0001750019","","TCR2 THERAPEUTICS INC.","TCR2 Therapeutics"
"TELA Bio","TELA","United States",True,"NASDAQ","0001561921","","TELA Bio, Inc.","Tela Bio Inc"
"TESARO","TSRO",NULL,False,"NASDAQ","0001491576","","TESARO, Inc.","Tesaro, Inc."
"TETRAPHASE PHARMACEUTICALS INC","TTPH",NULL,False,"NASDAQ","0001373707","","TETRAPHASE PHARMACEUTICALS INC","Tetraphase Pharmaceuticals, Inc."
"TFF Pharmaceuticals","TFFP","United States",True,"NASDAQ","0001733413","","TFF Pharmaceuticals, Inc.","TFF Pharmaceuticals, Inc."
"TG Therapeutics","TGTX","United States",True,"NASDAQ","0001001316","ATLANTIC TECHNOLOGY VENTURES INC||MANHATTAN PHARMACEUTICALS INC||ATLANTIC PHARMACEUTICALS INC","TG THERAPEUTICS, INC.","TG Therapeutics, Inc."
"THRESHOLD PHARMACEUTICALS INC","THLD",NULL,False,"NASDAQ","0001183765","THRESHOLD PHARMACEUTICALS INC","Molecular Templates, Inc.","Threshold Pharmaceuticals"
"TOPSPIN MEDICAL INC","MYSZ","Israel",True,"NASDAQ","0001211805","TOPSPIN MEDICAL INC||Mysize Inc.","My Size, Inc.","TopSpin Medical"
"TRACON Pharmaceuticals","TCON","United States",True,"NASDAQ","0001394319","Tracon Pharmaceuticals Inc","Tracon Pharmaceuticals, Inc.","Tracon Pharmaceuticals Inc."
"TRANSENTERIX","TRXC",NULL,False,"NYSE","0000876378","SafeStitch Medical, Inc.||TRANSENTERIX, INC.||CELLULAR TECHNICAL SERVICES CO INC||TRANSENTERIX INC.","ASENSUS SURGICAL, INC.","TransEnterix"
"TScan Therapeutics","TCRX","United States",True,"NASDAQ","0001783328","","TScan Therapeutics, Inc.","TScan Therapeutics, Inc."
"Tabula Rasa HealthCare","TRHC","United States",True,"NASDAQ","0001651561","","Tabula Rasa HealthCare, Inc.","Tabula Rasa HealthCare"
"Tactile Systems Technology","TCMD","United States",True,"NASDAQ","0001027838","","TACTILE SYSTEMS TECHNOLOGY INC","Tactile Systems Technology, Inc."
"Taiwan Liposome Company","TLC",NULL,False,"NASDAQ","0001722890","","Taiwan Liposome Company, Ltd.","Taiwan Liposome Company"
"Takeda Pharmaceutical Company","TAK","",True,"NYSE","0001395064","","TAKEDA PHARMACEUTICAL CO LTD","Takeda"
"Talaris Therapeutics","TALS","United States",True,"NASDAQ","0001827506","","Talaris Therapeutics, Inc.","Talaris Therapeutics Inc."
"Talkspace","TALK","United States",True,"NASDAQ","0001803901","Hudson Executive Investment Corp.","Talkspace, Inc.","Talkspace"
"Tandem Diabetes Care","TNDM","United States",True,"NASDAQ","0001438133","","TANDEM DIABETES CARE INC","Tandem Diabetes Care, Inc."
"Tarsus Pharmaceuticals","TARS","United States",True,"NASDAQ","0001819790","","Tarsus Pharmaceuticals, Inc.","Tarsus Pharmaceuticals, Inc."
"TearLab Corp","TEAR",NULL,False,"NASDAQ","0001299139","OccuLogix, Inc.","TearLab Corp","TearLab Corporation"
"Teleflex Incorporated","TFX","United States",True,"NYSE","0000096943","","TELEFLEX INC","Teleflex"
"Tempest Therapeutics","TPST","United States",True,"NASDAQ","0001544227","OvaScience, Inc.||Millendo Therapeutics, Inc.","Tempest Therapeutics, Inc.","Tempest Therapeutics"
"Tenax Therapeutics","TENX","United States",True,"NASDAQ","0000034956","OXYGEN BIOTHERAPEUTICS, INC.||SYNTHETIC BLOOD INTERNATIONAL INC","TENAX THERAPEUTICS, INC.","Tenax Therapeutics, Inc."
"Tenaya Therapeutics","TNYA","United States",True,"NASDAQ","0001858848","","Tenaya Therapeutics, Inc.","Tenaya Therapeutics"
"Tenet Healthcare Corporation","THC","United States",True,"NYSE","0000070318","NATIONAL MEDICAL ENTERPRISES INC /NV/","TENET HEALTHCARE CORP","Tenet Healthcare Corporation"
"Terns Pharmaceuticals","TERN","United States",True,"NASDAQ","0001831363","","Terns Pharmaceuticals, Inc.","Terns, Inc."
"Teva Pharmaceutical Industries","TEVA","Israel",True,"NYSE","0000818686","TEVA PHARMACEUTICAL INDUSTRIES LIMITED","TEVA PHARMACEUTICAL INDUSTRIES LTD","Teva Pharmaceutical Industries, Ltd."
"TherapeuticsMD","TXMD","United States",True,"NASDAQ","0000025743","AMHN, Inc.||CROFF OIL CO||CROFF ENTERPRISES INC","TherapeuticsMD, Inc.","TherapeuticsMD"
"Therapix Biosciences","TRPX",NULL,False,"NASDAQ","0001611746","SciSparc Ltd./ADR||Therapix Biosciences Ltd.","SciSparc Ltd.","Therapix Biosciences Ltd."
"Theratechnologies","THTX","Canada",True,"NASDAQ","0001512717","","Theratechnologies Inc.","Theratechnologies"
"Theravance Biopharma","TBPH","Cayman Islands",True,"NASDAQ","0001583107","","Theravance Biopharma, Inc.","Theravance Biopharma"
"Theseus Pharmaceuticals","THRX","United States",True,"NASDAQ","0001745020","","Theseus Pharmaceuticals, Inc.","Theseus Pharmaceuticals"
"Tilray Brands","TLRY","Canada",True,"NASDAQ","0001731348","Tilray, Inc.","Tilray Brands, Inc.","Tilray"
"Titan Pharmaceuticals","TTNP","United States",True,"NASDAQ","0000910267","","TITAN PHARMACEUTICALS INC","Titan Pharmaceuticals"
"Tivic Health Systems","TIVC","United States",True,"NASDAQ","0001787740","","Tivic Health Systems, Inc.","Tivic Health Systems"
"Tiziana Life Sciences","TLSA","United Kingdom",True,"NASDAQ","0001723069","Tiziana Life Sciences plc","Tiziana Life Sciences Ltd","Tiziana Life Sciences, PLC"
"Tobira Therapeutics","TBRA",NULL,False,"NASDAQ","0001311596","Tibira Therapeutics, Inc.||Regado Biosciences Inc","Tobira Therapeutics, Inc.","Tobira Therapeutics, Inc."
"Tocagen","TOCA",NULL,False,"NASDAQ","0001419041","Tocagen Inc","Forte Biosciences, Inc.","Tocagen Inc."
"Tonix Pharmaceuticals Holding Corp.","TNXP","United States",True,"NASDAQ","0001430306","TAMANDARE EXPLORATIONS INC.","Tonix Pharmaceuticals Holding Corp.","Tonix Pharmaceuticals, Inc."
"Tornier N.V.","TRNX","United States",False,"NASDAQ","0001492658","Tornier N.V.||Tornier B.V.","Wright Medical Group N.V.","Tornier, Inc."
"TorreyPines Therapeutics","TPTX","United States",True,"NASDAQ","0001070698","Raptor Pharmaceutical Corp||AXONYX INC||TorreyPines Therapeutics, Inc.","HORIZON PHARMACEUTICAL LLC","TorreyPines Therapeutics"
"TransMedics Group","TMDX","United States",True,"NASDAQ","0001756262","","TransMedics Group, Inc.","TransMedics"
"Translate Bio","TBIO",NULL,False,"NASDAQ","0001693415","RaNA Therapeutics, Inc.","Translate Bio, Inc.","Translate Bio, Inc."
"Travere Therapeutics","TVTX","United States",True,"NASDAQ","0001438533","Retrophin, Inc.||Desert Gateway, Inc.","Travere Therapeutics, Inc.","Travere Therapeutics, Inc."
"Treace Medical Concepts","TMCI","United States",True,"NASDAQ","0001630627","","TREACE MEDICAL CONCEPTS, INC.","Treace Medical Concepts, Inc."
"Trevena","TRVN","United States",True,"NASDAQ","0001429560","","TREVENA INC","Trevena Inc."
"Trevi Therapeutics","TRVI","United States",True,"NASDAQ","0001563880","","Trevi Therapeutics, Inc.","Trevi Therapeutics"
"TriVascular Technologies","TRIV",NULL,False,"NASDAQ","0001432732","TV2 HOLDING CO||TV2 HOLDING Co","TriVascular Technologies, Inc.","TriVascular, Inc."
"Tricida","TCDA","United States",True,"NASDAQ","0001595585","","Tricida, Inc.","Tricida, Inc."
"Trillium Therapeutics","TRIL",NULL,False,"NASDAQ","0001616212","","Trillium Therapeutics Inc.","Trillium Therapeutics Inc."
"Trinity Biotech","TRIB","Ireland",True,"NASDAQ","0000888721","","TRINITY BIOTECH PLC","Trinity Biotech"
"Turning Point Therapeutics","TPTX","United States",True,"NASDAQ","0001595893","TP Therapeutics, Inc.||TP Therapeutics, INC","Turning Point Therapeutics, Inc.","Turning Point;Turning Point Therapeutics, Inc."
"Tyme Technologies","TYME","United States",True,"NASDAQ","0001537917","GLOBAL GROUP ENTERPRISES CORP.","TYME TECHNOLOGIES, INC.","Tyme, Inc"
"USANA Health Sciences","USNA","United States",True,"NYSE","0000896264","USANA INC","USANA HEALTH SCIENCES INC","USANA Health Sciences"
"Ultragenyx Pharmaceutical","RARE","United States",True,"NASDAQ","0001515673","","Ultragenyx Pharmaceutical Inc.","Ultragenyx Pharmaceutical Inc"
"United Therapeutics Corporation","UTHR","United States",True,"NASDAQ","0001082554","","UNITED THERAPEUTICS Corp","United Therapeutics"
"UnitedHealth Group Incorporated","UNH","United States",True,"NYSE","0000731766","UNITED HEALTHCARE CORP","UNITEDHEALTH GROUP INC","UnitedHealth Group"
"Unity Biotechnology","UBX","United States",True,"NASDAQ","0001463361","Forge Inc||Cenexys, Inc.","Unity Biotechnology, Inc.","Unity Biotechnology, Inc."
"UroGen Pharma","URGN","Israel",True,"NASDAQ","0001668243","","UroGen Pharma Ltd.","UroGen Pharma Ltd."
"VASCULAR SOLUTIONS LLC","VASC",NULL,False,"NASDAQ","0001030206","VASCULAR SOLUTIONS INC","VASCULAR SOLUTIONS LLC","Vascular Solutions LLC"
"VBI Vaccines New","VBIV","United States",True,"NASDAQ","0000764195","LEVON RESOURCES LTD||LEVON RESOURCES LTD.||SciVac Therapeutics Inc.","VBI Vaccines Inc/BC","VBI Vaccines Inc."
"VENTRUS BIOSCIENCES INC","VTUS",NULL,False,"NASDAQ","0001426800","VENTRUS BIOSCIENCES INC","ASSEMBLY BIOSCIENCES, INC.","Ventrus Biosciences, Inc"
"VERMILLION","VRML",NULL,False,"NASDAQ","0000926617","CIPHERGEN BIOSYSTEMS INC||VERMILLION, INC.","Aspira Women's Health Inc.","Vermillion, Inc."
"VIACELL INC","VIAC","United States",True,"NASDAQ","0001114529","","VIACELL INC","ViaCell"
"VICAL INC","VICL",NULL,False,"NASDAQ","0000819050","VICAL, INC.||VICAL INC","Brickell Biotech, Inc.","Vical"
"VITAL THERAPIES INC","VTL",NULL,False,"NASDAQ","0001280776","VITAL THERAPIES INC","IMMUNIC, INC.","Vital Therapies, Inc."
"VIVUS INC","VVUS",NULL,False,"NASDAQ","0000881524","","VIVUS INC","VIVUS, Inc."
"VYNE Therapeutics","VYNE","United States",True,"NASDAQ","0001566044","Menlo Therapeutics Inc.||Tigercat Pharma, Inc.||Menlo Therapeutics, Inc.","VYNE Therapeutics Inc.","Vyne Therapeutics Inc."
"Vaccinex","VCNX","United States",True,"NASDAQ","0001205922","VACCINEX INC","VACCINEX, INC.","Vaccinex Inc."
"Vaccitech","VACC","United Kingdom",True,"NASDAQ","0001828185","Vaccitech Ltd","Vaccitech plc","Vaccitech Limited"
"Valeant Pharmaceuticals International","VRX",NULL,False,"NYSE","0000885590","BIOVAIL Corp||BIOVAIL CORP INTERNATIONAL||Valeant Pharmaceuticals International, Inc.||BIOVAIL CORPORATION INTERNATIONAL","Bausch Health Companies Inc.","Valeant Pharmaceuticals"
"Valeritas Holdings","VLRX",NULL,False,"NASDAQ","0001619250","Cleaner Yoga Mat, Inc.","Valeritas Holdings Inc.","Valeritas, Inc."
"Vallon Pharmaceuticals","VLON","United States",True,"NASDAQ","0001824293","","Vallon Pharmaceuticals, Inc.","Vallon Pharmaceuticals, Inc."
"Vanda Pharmaceuticals","VNDA","United States",True,"NASDAQ","0001347178","","Vanda Pharmaceuticals Inc.","Vanda Pharmaceuticals"
"Vapotherm","VAPO","United States",True,"NYSE","0001253176","","VAPOTHERM INC","Vapotherm, Inc."
"Varian Medical","VAR",NULL,False,"NYSE","0000203527","VARIAN ASSOCIATES INC /DE/","VARIAN MEDICAL SYSTEMS INC","Varian Medical"
"Vaxart","VXRT","United States",True,"NASDAQ","0000072444","NABI BIOPHARMACEUTICALS||NORTH AMERICAN BIOLOGICALS INC||Biota Pharmaceuticals, Inc.||NABI /DE/||NABI  BIOPHARMACEUTICALS||Aviragen Therapeutics, Inc.","Vaxart, Inc.","Vaxart"
"Venaxis","APPY",NULL,False,"NASDAQ","0001167419","AspenBio Pharma, Inc.||Bioptix, Inc.||Venaxis, Inc.||ASPENBIO INC","Riot Blockchain, Inc.","Venaxis, Inc."
"Venus Concept","VERO","United States",True,"NASDAQ","0001409269","Restoration Robotics Inc||Restoration Robotics, Inc.","Venus Concept Inc.","Venus Concept"
"Vera Therapeutics","VERA","United States",True,"NASDAQ","0001831828","","Vera Therapeutics, Inc.","Vera Therapeutics, Inc."
"Verastem","VSTM","United States",True,"NASDAQ","0001526119","","Verastem, Inc.","Verastem, Inc."
"Vericel Corporation","VCEL","United States",True,"NASDAQ","0000887359","AASTROM BIOSCIENCES INC","Vericel Corp","Vericel Corporation"
"Verona Pharma","VRNA","United Kingdom",True,"NASDAQ","0001657312","","Verona Pharma plc","Verona Pharma plc;Verona Pharma Inc"
"Verrica Pharmaceuticals","VRCA","United States",True,"NASDAQ","0001660334","","Verrica Pharmaceuticals Inc.","Verrica Pharmaceuticals Inc."
"Versartis","VSAR",NULL,False,"NASDAQ","0001513818","Versartis, Inc.","Aravive, Inc.","Versartis Inc."
"Vertex Pharmaceuticals Incorporated","VRTX","United States",True,"NASDAQ","0000875320","","VERTEX PHARMACEUTICALS INC / MA","Vertex Pharmaceuticals Incorporated"
"Veru","VERU","United States",True,"NASDAQ","0000863894","FEMALE HEALTH CO","VERU INC.","Veru Inc."
"Vibrant CLO Opportunity Fund","E","Italy",True,"NYSE","0001813944","","Vibrant CLO Opportunity Fund (E), LP","Vibrant Ltd."
"Viela Bio","VIE",NULL,False,"NASDAQ","0001734517","","Viela Bio, Inc.","Viela Bio"
"ViewRay","VRAY","United States",True,"NASDAQ","0001597313","Mirax Corp","ViewRay, Inc.","Viewray Inc."
"Vigil Neuroscience","VIGL","United States",True,"NASDAQ","0001827087","","Vigil Neuroscience, Inc.","Vigil Neuroscience, Inc."
"Viking Therapeutics","VKTX","United States",True,"NASDAQ","0001607678","","Viking Therapeutics, Inc.","Viking Therapeutics, Inc."
"Vincerx Pharma","VINC","United States",True,"NASDAQ","0001796129","LifeSci Acquisition Corp.||Vincera Pharma, Inc.","Vincerx Pharma, Inc.","Vincerx Pharma, Inc."
"Vir Biotechnology","VIR","United States",True,"NASDAQ","0001706431","","Vir Biotechnology, Inc.","Vir Biotechnology, Inc."
"Viracta Therapeutics","VIRX","United States",True,"NASDAQ","0001061027","SUNESIS PHARMACEUTICALS INC","Viracta Therapeutics, Inc.","Viracta Therapeutics, Inc."
"Viridian Therapeutics","VRDN","United States",True,"NASDAQ","0001590750","SIGNAL GENETICS, INC.||SIGNAL GENETICS LLC||MIRAGEN THERAPEUTICS, INC.","Viridian Therapeutics, Inc.\DE","Viridian Therapeutics, Inc."
"Virios Therapeutics","VIRI","United States",True,"NASDAQ","0001818844","Virios Therapeutics, LLC","Virios Therapeutics, Inc.","Virios Therapeutics, Inc."
"VistaGen Therapeutics","VTGN","United States",True,"NASDAQ","0001411685","Excaliber Enterprises, Ltd.","VistaGen Therapeutics, Inc.","VistaGen Therapeutics, Inc."
"Vitae Pharmaceuticals","VTAE",NULL,False,"NASDAQ","0001157602","Vitae Pharmaceuticals Inc||CONCURRENT PHARMACEUTICALS INC","Vitae Pharmaceuticals, Inc","Vitae Pharmaceuticals, Inc."
